Uploader_V2_PreviousWeek

Date/Time Generated,8/11/15 6:56 PM
Report Time Zone,Australia/Sydney
Account ID,6069
Date Range,8/2/15 - 8/8/15
Advertiser,Equals:Honda (3826313)

Report Fields
Date,Campaign,Campaign ID,Site (DCM),Placement,Ad Type,Creative,Creative Type,Click-through URL,Placement Strategy,Package/Roadblock,Package/Roadblock Strategy,Creative Pixel Size,Placement Pixel Size,Impressions,Clicks,Total Conversions,DBM Cost (Account Currency),Media Cost,Planned Media Cost,Brochures : Brochure - View Online: View-through Conversions,Brochures : Brochure - View Online: Click-through Conversions,Brochures : Brochure - View Online: Total Conversions,Brochures : Order Printed Brochure - Option 2: View-through Conversions,Brochures : Order Printed Brochure - Option 2: Click-through Conversions,Brochures : Order Printed Brochure - Option 2: Total Conversions,Test Drive : Find A Dealer: View-through Conversions,Test Drive : Find A Dealer: Click-through Conversions,Test Drive : Find A Dealer: Total Conversions,Test Drive : Request A Test Drive: View-through Conversions,Test Drive : Request A Test Drive: Click-through Conversions,Test Drive : Request A Test Drive: Total Conversions
2015-08-04,Honda VIC Dealer 92ki,8672428,carsguide.com.au,CarsGuide Conquesting Light Half Page,Standard,HOD0966_JAZZ_Q2_300x600 - GTLD,Flash in-page,http://honda.com.au/cars/models/jazz/offers.html#Jazz-VTi?utm_medium=advertising&utm_source=carsguide&utm_campaign=get+the+low+down&utm_content=jazz,(not set),CarsGuide Competitor Conquesting Light Targeting,(not set),300x600,300 x 600,127,0,0,0.00,3.175000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda VIC Dealer 92ki,8672428,carsguide.com.au,CarsGuide Conquesting Light Leaderboard,(not set),(not set),(not set),(not set),(not set),CarsGuide Competitor Conquesting Light Targeting,(not set),(not set),728 x 90,0,0,0,0.00,0.000000000,1.154201000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda VIC Dealer 92ki,8672428,carsguide.com.au,CarsGuide Conquesting Light Leaderboard,Standard,HOD0966_JAZZ_Q2_728x90 - GTLD,Flash in-page,http://honda.com.au/cars/models/jazz/offers.html#Jazz-VTi?utm_medium=advertising&utm_source=carsguide&utm_campaign=get+the+low+down&utm_content=jazz,(not set),CarsGuide Competitor Conquesting Light Targeting,(not set),728x90,728 x 90,218,0,0,0.00,5.450000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda VIC Dealer 92ki,8672428,carsguide.com.au,CarsGuide Conquesting Light MREC,(not set),(not set),(not set),(not set),(not set),CarsGuide Competitor Conquesting Light Targeting,(not set),(not set),300 x 250,0,0,0,0.00,0.000000000,1.154201000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda VIC Dealer 92ki,8672428,carsguide.com.au,CarsGuide Conquesting Light MREC,Standard,HOD0966_JAZZ_Q2_300x250 - GTLD,Flash in-page,http://honda.com.au/cars/models/jazz/offers.html#Jazz-VTi?utm_medium=advertising&utm_source=carsguide&utm_campaign=get+the+low+down&utm_content=jazz,(not set),CarsGuide Competitor Conquesting Light Targeting,(not set),300x250,300 x 250,198,0,0,0.00,4.950000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda VIC Dealer 92ki,8672428,carsguide.com.au,CarsGuide Conquesting Med SUV Half Page,(not set),(not set),(not set),(not set),(not set),CarsGuide Competitor Conquesting Med SUV Targeting,(not set),(not set),300 x 600,0,0,0,0.00,0.000000000,1.103416000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda VIC Dealer 92ki,8672428,carsguide.com.au,CarsGuide Conquesting Med SUV Half Page,Standard,HOD0966_CR-V_Q2_300x600 - GTLD,Flash in-page,http://honda.com.au/cars/models/cr-v/offers.html#CR-V-2WD-VTi?utm_medium=advertising&utm_source=carsguide&utm_campaign=get+the+low+down&utm_content=crv,(not set),CarsGuide Competitor Conquesting Med SUV Targeting,(not set),300x600,300 x 600,114,0,0,0.00,2.850000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda VIC Dealer 92ki,8672428,carsguide.com.au,CarsGuide Conquesting Med SUV Leaderboard,(not set),(not set),(not set),(not set),(not set),CarsGuide Competitor Conquesting Med SUV Targeting,(not set),(not set),728 x 90,0,0,0,0.00,0.000000000,1.103416000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda VIC Dealer 92ki,8672428,carsguide.com.au,CarsGuide Conquesting Med SUV Leaderboard,Standard,HOD0966_CR-V_Q2_728x90 - GTLD,Flash in-page,http://honda.com.au/cars/models/cr-v/offers.html#CR-V-2WD-VTi?utm_medium=advertising&utm_source=carsguide&utm_campaign=get+the+low+down&utm_content=crv,(not set),CarsGuide Competitor Conquesting Med SUV Targeting,(not set),728x90,728 x 90,243,0,0,0.00,6.075000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda VIC Dealer 92ki,8672428,carsguide.com.au,CarsGuide Conquesting Med SUV MREC,(not set),(not set),(not set),(not set),(not set),CarsGuide Competitor Conquesting Med SUV Targeting,(not set),(not set),300 x 250,0,0,0,0.00,0.000000000,1.103416000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda VIC Dealer 92ki,8672428,carsguide.com.au,CarsGuide Conquesting Med SUV MREC,Standard,HOD0966_CR-V_Q2_300x250 - GTLD,Flash in-page,http://honda.com.au/cars/models/cr-v/offers.html#CR-V-2WD-VTi?utm_medium=advertising&utm_source=carsguide&utm_campaign=get+the+low+down&utm_content=crv,(not set),CarsGuide Competitor Conquesting Med SUV Targeting,(not set),300x250,300 x 250,156,0,0,0.00,3.900000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda VIC Dealer 92ki,8672428,carsguide.com.au,CarsGuide Conquesting Small Half Page,(not set),(not set),(not set),(not set),(not set),CarsGuide Competitor Conquesting Small Targeting,(not set),(not set),300 x 600,0,0,0,0.00,0.000000000,1.038781000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda VIC Dealer 92ki,8672428,carsguide.com.au,CarsGuide Conquesting Small Half Page,Standard,HOD0966_HR-V_Q2_300x600 - GTLD,Flash in-page,http://honda.com.au/cars/models/hr-v/offers.html#HR-V-VTi?utm_medium=advertising&utm_source=carsguide&utm_campaign=get+the+low+down&utm_content=hrv,(not set),CarsGuide Competitor Conquesting Small Targeting,(not set),300x600,300 x 600,55,0,0,0.00,1.375000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda VIC Dealer 92ki,8672428,carsguide.com.au,CarsGuide Conquesting Small Half Page,Standard,HOD0966_JAZZ_Q2_300x600 - GTLD,Flash in-page,http://honda.com.au/cars/models/jazz/offers.html#Jazz-VTi?utm_medium=advertising&utm_source=carsguide&utm_campaign=get+the+low+down&utm_content=jazz,(not set),CarsGuide Competitor Conquesting Small Targeting,(not set),300x600,300 x 600,51,0,0,0.00,1.275000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda VIC Dealer 92ki,8672428,carsguide.com.au,CarsGuide Conquesting Small Leaderboard,(not set),(not set),(not set),(not set),(not set),CarsGuide Competitor Conquesting Small Targeting,(not set),(not set),728 x 90,0,0,0,0.00,0.000000000,1.038781000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda VIC Dealer 92ki,8672428,carsguide.com.au,CarsGuide Conquesting Small Leaderboard,Standard,HOD0966_HR-V_Q2_728x90 - GTLD,Flash in-page,http://honda.com.au/cars/models/hr-v/offers.html#HR-V-VTi?utm_medium=advertising&utm_source=carsguide&utm_campaign=get+the+low+down&utm_content=hrv,(not set),CarsGuide Competitor Conquesting Small Targeting,(not set),728x90,728 x 90,109,0,0,0.00,2.725000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda VIC Dealer 92ki,8672428,carsguide.com.au,CarsGuide Conquesting Small Leaderboard,Standard,HOD0966_JAZZ_Q2_728x90 - GTLD,Flash in-page,http://honda.com.au/cars/models/jazz/offers.html#Jazz-VTi?utm_medium=advertising&utm_source=carsguide&utm_campaign=get+the+low+down&utm_content=jazz,(not set),CarsGuide Competitor Conquesting Small Targeting,(not set),728x90,728 x 90,85,0,0,0.00,2.125000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda VIC Dealer 92ki,8672428,carsguide.com.au,CarsGuide Conquesting Small MREC,(not set),(not set),(not set),(not set),(not set),CarsGuide Competitor Conquesting Small Targeting,(not set),(not set),300 x 250,0,0,0,0.00,0.000000000,1.038781000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda VIC Dealer 92ki,8672428,carsguide.com.au,CarsGuide Conquesting Small MREC,Standard,HOD0966_HR-V_Q2_300x250 - GTLD,Flash in-page,http://honda.com.au/cars/models/hr-v/offers.html#HR-V-VTi?utm_medium=advertising&utm_source=carsguide&utm_campaign=get+the+low+down&utm_content=hrv,(not set),CarsGuide Competitor Conquesting Small Targeting,(not set),300x250,300 x 250,89,0,0,0.00,2.225000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda VIC Dealer 92ki,8672428,carsguide.com.au,CarsGuide Conquesting Small MREC,Standard,HOD0966_JAZZ_Q2_300x250 - GTLD,Flash in-page,http://honda.com.au/cars/models/jazz/offers.html#Jazz-VTi?utm_medium=advertising&utm_source=carsguide&utm_campaign=get+the+low+down&utm_content=jazz,(not set),CarsGuide Competitor Conquesting Small Targeting,(not set),300x250,300 x 250,101,0,0,0.00,2.525000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda VIC Dealer 92ki,8672428,carsguide.com.au,CarsGuide Run of Site BONUS Leaderboard,Standard,HOD0966_CR-V_Q2_728x90 - GTLD,Flash in-page,http://honda.com.au/cars/models/cr-v/offers.html#CR-V-2WD-VTi?utm_medium=advertising&utm_source=carsguide&utm_campaign=get+the+low+down&utm_content=crv,(not set),CarsGuide Run of Site BONUS,(not set),728x90,728 x 90,15,0,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda VIC Dealer 92ki,8672428,carsguide.com.au,CarsGuide Run of Site BONUS Leaderboard,Standard,HOD0966_HR-V_Q2_728x90 - GTLD,Flash in-page,http://honda.com.au/cars/models/hr-v/offers.html#HR-V-VTi?utm_medium=advertising&utm_source=carsguide&utm_campaign=get+the+low+down&utm_content=hrv,(not set),CarsGuide Run of Site BONUS,(not set),728x90,728 x 90,15,0,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda VIC Dealer 92ki,8672428,carsguide.com.au,CarsGuide Run of Site BONUS Leaderboard,Standard,HOD0966_JAZZ_Q2_728x90 - GTLD,Flash in-page,http://honda.com.au/cars/models/jazz/offers.html#Jazz-VTi?utm_medium=advertising&utm_source=carsguide&utm_campaign=get+the+low+down&utm_content=jazz,(not set),CarsGuide Run of Site BONUS,(not set),728x90,728 x 90,61,0,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda VIC Dealer 92ki,8672428,carsguide.com.au,CarsGuide Run of Site BONUS MREC,Default,HOD0966_JAZZ_Mobile_300x250 - GTLD,Image,http://honda.com.au/offers.html,(not set),CarsGuide Run of Site BONUS,(not set),300x250,300 x 250,17,0,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda VIC Dealer 92ki,8672428,carsguide.com.au,CarsGuide Run of Site BONUS MREC,Standard,HOD0966_CR-V_Q2_300x250 - GTLD,Flash in-page,http://honda.com.au/cars/models/cr-v/offers.html#CR-V-2WD-VTi?utm_medium=advertising&utm_source=carsguide&utm_campaign=get+the+low+down&utm_content=crv,(not set),CarsGuide Run of Site BONUS,(not set),300x250,300 x 250,28,0,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda VIC Dealer 92ki,8672428,carsguide.com.au,CarsGuide Run of Site BONUS MREC,Standard,HOD0966_HR-V_Q2_300x250 - GTLD,Flash in-page,http://honda.com.au/cars/models/hr-v/offers.html#HR-V-VTi?utm_medium=advertising&utm_source=carsguide&utm_campaign=get+the+low+down&utm_content=hrv,(not set),CarsGuide Run of Site BONUS,(not set),300x250,300 x 250,32,0,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda VIC Dealer 92ki,8672428,carsguide.com.au,CarsGuide Run of Site BONUS MREC,Standard,HOD0966_JAZZ_Q2_300x250 - GTLD,Flash in-page,http://honda.com.au/cars/models/jazz/offers.html#Jazz-VTi?utm_medium=advertising&utm_source=carsguide&utm_campaign=get+the+low+down&utm_content=jazz,(not set),CarsGuide Run of Site BONUS,(not set),300x250,300 x 250,70,0,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda VIC Dealer 92ki,8672428,fairfaxmedia.com.au,BONUS Fairfax Media Run of Network,Default,HOD0966_JAZZ_Mobile_728x90 - GTLD,Image,http://honda.com.au/offers.html,(not set),BONUS Fairfax Media Run of Network,(not set),728x90,728 x 90,1,0,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda VIC Dealer 92ki,8672428,fairfaxmedia.com.au,BONUS Fairfax Media Run of Network,Standard,HOD0966_CR-V_Q2_728x90 - GTLD,Flash in-page,http://honda.com.au/cars/models/cr-v/offers.html#CR-V-2WD-VTi?utm_medium=advertising&utm_source=fairfax&utm_campaign=get+the+low+down&utm_content=crv,(not set),BONUS Fairfax Media Run of Network,(not set),728x90,728 x 90,2312,10,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda VIC Dealer 92ki,8672428,fairfaxmedia.com.au,BONUS Fairfax Media Run of Network,Standard,HOD0966_HR-V_Q2_728x90 - GTLD,Flash in-page,http://honda.com.au/cars/models/hr-v/offers.html#HR-V-VTi?utm_medium=advertising&utm_source=fairfax&utm_campaign=get+the+low+down&utm_content=hrv,(not set),BONUS Fairfax Media Run of Network,(not set),728x90,728 x 90,2343,4,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda VIC Dealer 92ki,8672428,fairfaxmedia.com.au,BONUS Fairfax Media Run of Network,Standard,HOD0966_JAZZ_Q2_728x90 - GTLD,Flash in-page,http://honda.com.au/cars/models/jazz/offers.html#Jazz-VTi?utm_medium=advertising&utm_source=fairfax-the+age&utm_campaign=get+the+low+down&utm_content=jazz,(not set),BONUS Fairfax Media Run of Network,(not set),728x90,728 x 90,4604,11,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda VIC Dealer 92ki,8672428,fairfaxmedia.com.au,BONUS Fairfax Media Run of Network Mobile,Standard,HOD0966_CRV_Mobile_300x50 - GTLD,Image,http://m.honda.com.au/range/cr-v/offers/crv-2wd-vti.html?utm_medium=advertising&utm_source=fairfax&utm_campaign=get+the+low+down&utm_content=crv,(not set),BONUS Fairfax Media Run of Network Mobile,(not set),300x50,300 x 50,2208,2,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda VIC Dealer 92ki,8672428,fairfaxmedia.com.au,BONUS Fairfax Media Run of Network Mobile,Standard,HOD0966_HRV_Mobile_300x50 - GTLD,Image,http://m.honda.com.au/range/hr-v/offers/hr-v-vti.html?utm_medium=advertising&utm_source=fairfax&utm_campaign=get+the+low+down&utm_content=hrv,(not set),BONUS Fairfax Media Run of Network Mobile,(not set),300x50,300 x 50,2220,2,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda VIC Dealer 92ki,8672428,fairfaxmedia.com.au,BONUS Fairfax Media Run of Network Mobile,Standard,HOD0966_JAZZ_Mobile_300x50 - GTLD,Image,http://m.honda.com.au/range/jazz/offers/jazz-vti.html?utm_medium=advertising&utm_source=fairfax&utm_campaign=get+the+low+down&utm_content=jazz,(not set),BONUS Fairfax Media Run of Network Mobile,(not set),300x50,300 x 50,4462,4,0,0.00,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda WA Dealer 92ki,8673337,MediaMotive AU,Light Passenger Desktop,(not set),(not set),(not set),(not set),(not set),Carsales Auto Network Light Passenger,(not set),(not set),300 x 250,0,0,0,0.00,0.000000000,3.718924000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda WA Dealer 92ki,8673337,MediaMotive AU,Light Passenger Desktop,(not set),(not set),(not set),(not set),(not set),Carsales Auto Network Light Passenger,(not set),(not set),728 x 90,0,0,0,0.00,0.000000000,3.718924000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda WA Dealer 92ki,8673337,MediaMotive AU,Light Passenger Desktop,Standard,HOD0966_JAZZ_Q2_300x250 - GTLD,Flash in-page,http://honda.com.au/cars/models/jazz/offers.html#Jazz-VTi?utm_medium=advertising&utm_source=mediamotive&utm_campaign=get+the+low+down&utm_content=jazz,(not set),Carsales Auto Network Light Passenger,(not set),300x250,300 x 250,623,3,0,0.00,15.344490000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda WA Dealer 92ki,8673337,MediaMotive AU,Light Passenger Desktop,Standard,HOD0966_JAZZ_Q2_728x90 - GTLD,Flash in-page,http://honda.com.au/cars/models/jazz/offers.html#Jazz-VTi?utm_medium=advertising&utm_source=mediamotive&utm_campaign=get+the+low+down&utm_content=jazz,(not set),Carsales Auto Network Light Passenger,(not set),728x90,728 x 90,1719,1,0,0.00,42.338970000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda WA Dealer 92ki,8673337,MediaMotive AU,Light Passenger Mobile,(not set),(not set),(not set),(not set),(not set),Carsales Auto Network Light Passenger,(not set),(not set),300 x 250,0,0,0,0.00,0.000000000,3.718924000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda WA Dealer 92ki,8673337,MediaMotive AU,Light Passenger Mobile,(not set),(not set),(not set),(not set),(not set),Carsales Auto Network Light Passenger,(not set),(not set),300 x 50,0,0,0,0.00,0.000000000,3.718924000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda WA Dealer 92ki,8673337,MediaMotive AU,Light Passenger Mobile,(not set),(not set),(not set),(not set),(not set),Carsales Auto Network Light Passenger,(not set),(not set),680 x 75,0,0,0,0.00,0.000000000,3.718924000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda WA Dealer 92ki,8673337,MediaMotive AU,Light Passenger Mobile,Standard,HOD0966_JAZZ_Mobile_300x250 - GTLD,Image,http://m.honda.com.au/range/jazz/offers/jazz-vti.html?utm_medium=advertising&utm_source=mediamotive&utm_campaign=get+the+low+down&utm_content=jazz,(not set),Carsales Auto Network Light Passenger,(not set),300x250,300 x 250,158,2,0,0.00,3.891540000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda WA Dealer 92ki,8673337,MediaMotive AU,Light Passenger Mobile,Standard,HOD0966_JAZZ_Mobile_300x50 - GTLD,Image,http://m.honda.com.au/range/jazz/offers/jazz-vti.html?utm_medium=advertising&utm_source=mediamotive&utm_campaign=get+the+low+down&utm_content=jazz,(not set),Carsales Auto Network Light Passenger,(not set),300x50,300 x 50,687,0,0,0.00,16.920810000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda WA Dealer 92ki,8673337,MediaMotive AU,SUV Medium Desktop,(not set),(not set),(not set),(not set),(not set),Carsales Auto Network SUV Medium,(not set),(not set),300 x 250,0,0,0,0.00,0.000000000,6.198214000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda WA Dealer 92ki,8673337,MediaMotive AU,SUV Medium Desktop,(not set),(not set),(not set),(not set),(not set),Carsales Auto Network SUV Medium,(not set),(not set),728 x 90,0,0,0,0.00,0.000000000,6.198214000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda WA Dealer 92ki,8673337,MediaMotive AU,SUV Medium Desktop,Default,HOD0966_CRV_Mobile_300x250 - GTLD,Image,http://www.honda.com.au/offers,(not set),Carsales Auto Network SUV Medium,(not set),300x250,300 x 250,3,0,0,0.00,0.073890000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda WA Dealer 92ki,8673337,MediaMotive AU,SUV Medium Desktop,Default,HOD0966_CRV_Mobile_728x90 - GTLD,Image,http://www.honda.com.au/offers,(not set),Carsales Auto Network SUV Medium,(not set),728x90,728 x 90,6,0,0,0.00,0.147780000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda WA Dealer 92ki,8673337,MediaMotive AU,SUV Medium Desktop,Standard,HOD0966_CR-V_Q2_300x250 - GTLD,Flash in-page,http://honda.com.au/cars/models/cr-v/offers.html#CR-V-2WD-VTi?utm_medium=advertising&utm_source=mediamotive&utm_campaign=get+the+low+down&utm_content=crv,(not set),Carsales Auto Network SUV Medium,(not set),300x250,300 x 250,1328,1,0,0.00,32.708640000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda WA Dealer 92ki,8673337,MediaMotive AU,SUV Medium Desktop,Standard,HOD0966_CR-V_Q2_728x90 - GTLD,Flash in-page,http://honda.com.au/cars/models/cr-v/offers.html#CR-V-2WD-VTi?utm_medium=advertising&utm_source=mediamotive&utm_campaign=get+the+low+down&utm_content=crv,(not set),Carsales Auto Network SUV Medium,(not set),728x90,728 x 90,1850,1,0,0.00,45.565500000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda WA Dealer 92ki,8673337,MediaMotive AU,SUV Medium Mobile,(not set),(not set),(not set),(not set),(not set),Carsales Auto Network SUV Medium,(not set),(not set),300 x 250,0,0,0,0.00,0.000000000,6.198214000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda WA Dealer 92ki,8673337,MediaMotive AU,SUV Medium Mobile,(not set),(not set),(not set),(not set),(not set),Carsales Auto Network SUV Medium,(not set),(not set),300 x 50,0,0,0,0.00,0.000000000,6.198214000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda WA Dealer 92ki,8673337,MediaMotive AU,SUV Medium Mobile,(not set),(not set),(not set),(not set),(not set),Carsales Auto Network SUV Medium,(not set),(not set),680 x 75,0,0,0,0.00,0.000000000,6.198214000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda WA Dealer 92ki,8673337,MediaMotive AU,SUV Medium Mobile,Standard,HOD0966_CRV_Mobile_300x250 - GTLD,Image,http://m.honda.com.au/range/cr-v/offers/crv-2wd-vti.html?utm_medium=advertising&utm_source=mediamotive&utm_campaign=get+the+low+down&utm_content=crv,(not set),Carsales Auto Network SUV Medium,(not set),300x250,300 x 250,344,4,0,0.00,8.472720000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda WA Dealer 92ki,8673337,MediaMotive AU,SUV Medium Mobile,Standard,HOD0966_CRV_Mobile_300x50 - GTLD,Image,http://m.honda.com.au/range/cr-v/offers/crv-2wd-vti.html?utm_medium=advertising&utm_source=mediamotive&utm_campaign=get+the+low+down&utm_content=crv,(not set),Carsales Auto Network SUV Medium,(not set),300x50,300 x 50,1074,0,0,0.00,26.452620000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda WA Dealer 92ki,8673337,MediaMotive AU,Small Passenger Desktop,(not set),(not set),(not set),(not set),(not set),Carsales Auto Network Small Passenger,(not set),(not set),300 x 250,0,0,0,0.00,0.000000000,3.718924000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda WA Dealer 92ki,8673337,MediaMotive AU,Small Passenger Desktop,(not set),(not set),(not set),(not set),(not set),Carsales Auto Network Small Passenger,(not set),(not set),728 x 90,0,0,0,0.00,0.000000000,3.718924000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda WA Dealer 92ki,8673337,MediaMotive AU,Small Passenger Desktop,Default,HOD0966_CRV_Mobile_300x250 - GTLD,Image,http://www.honda.com.au/offers,(not set),Carsales Auto Network Small Passenger,(not set),300x250,300 x 250,1,0,0,0.00,0.024630000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda WA Dealer 92ki,8673337,MediaMotive AU,Small Passenger Desktop,Default,HOD0966_CRV_Mobile_728x90 - GTLD,Image,http://www.honda.com.au/offers,(not set),Carsales Auto Network Small Passenger,(not set),728x90,728 x 90,2,0,0,0.00,0.049260000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda WA Dealer 92ki,8673337,MediaMotive AU,Small Passenger Desktop,Standard,HOD0966_HR-V_Q2_300x250 - GTLD,Flash in-page,http://honda.com.au/cars/models/hr-v/offers.html#HR-V-VTi?utm_medium=advertising&utm_source=mediamotive&utm_campaign=get+the+low+down&utm_content=hrv,(not set),Carsales Auto Network Small Passenger,(not set),300x250,300 x 250,272,0,0,0.00,6.699360000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda WA Dealer 92ki,8673337,MediaMotive AU,Small Passenger Desktop,Standard,HOD0966_HR-V_Q2_728x90 - GTLD,Flash in-page,http://honda.com.au/cars/models/hr-v/offers.html#HR-V-VTi?utm_medium=advertising&utm_source=mediamotive&utm_campaign=get+the+low+down&utm_content=hrv,(not set),Carsales Auto Network Small Passenger,(not set),728x90,728 x 90,644,0,0,0.00,15.861720000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04,Honda WA Dealer 92ki,8673337,MediaMotive AU,Small Passenger Desktop,Standard,HOD0966_JAZZ_Q2_300x250 - GTLD,Flash in-page,http://honda.com.au/cars/models/jazz/offers.html#Jazz-VTi?utm_medium=advertising&utm_source=mediamotive&utm_campaign=get+the+low+down&utm_content=jazz,(not set),Carsales Auto Network Small Passenger,(not set),300x250,300 x 250,286,0,0,0.00,7.044180000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
